model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
graphcast_operational,-87.18750000000003,151.875,10m_wind_speed,10,1.4335286231479594,0.09403032389876236,0.13132334091088418,0.09527150957661812,0.05135507038981278,0.13417761384782312
hres,-87.18750000000003,151.875,10m_wind_speed,10,1.4234676550640162,0.10038871245765903,0.12822318144754896,0.11662949949585398,0.05171810313744434,0.1280570520918005
pangu_operational,-87.18750000000003,157.5,10m_wind_speed,10,1.3978602055020357,0.1312338082743063,0.1277949198453218,0.13500422344779425,0.050657194573560084,0.16322982210968315
graphcast_operational,-87.18750000000003,157.5,10m_wind_speed,10,1.4526058039121517,0.09720957261948328,0.13184248585441335,0.10760777054169984,0.052421794548190424,0.13408164982918827
hres,-87.18750000000003,157.5,10m_wind_speed,10,1.4390536425563454,0.10563220283986892,0.12873556669701644,0.1286373384814136,0.052458099451136136,0.133481954951651
pangu_operational,-87.18750000000003,163.125,10m_wind_speed,10,1.1884455970721035,0.1374301094366525,0.10521263524334286,0.1289817462520197,0.043200939716836806,0.16642146747813188
graphcast_operational,-87.18750000000003,163.125,10m_wind_speed,10,1.2259712622619126,0.1101941055372442,0.10706999308447888,0.11360533656862302,0.045223726660393,0.12739102547696352
hres,-87.18750000000003,163.125,10m_wind_speed,10,1.218701632232479,0.11547037901107661,0.1057872405553763,0.1242247917823962,0.04505128515878408,0.13071834971572335
pangu_operational,-87.18750000000003,168.75,10m_wind_speed,10,1.0766717732164572,0.13663627324168384,0.10388167373343765,0.12278588341684851,0.03944470497153628,0.1708706547187566
graphcast_operational,-87.18750000000003,168.75,10m_wind_speed,10,1.101215480789967,0.11695511565377004,0.10563687785833131,0.10796431017388584,0.04059988895173806,0.14658863922706417
hres,-87.18750000000003,168.75,10m_wind_speed,10,1.1011602422247981,0.11699941046549572,0.10355463309705452,0.12554753186378986,0.040898415071622986,0.1403136077238966
pangu_operational,-87.18750000000003,174.375,10m_wind_speed,10,1.098837581160251,0.13181143662749636,0.11962823622055392,0.1321412696495052,0.04187110186807512,0.15824685444471837
graphcast_operational,-87.18750000000003,174.375,10m_wind_speed,10,1.1249705033264814,0.111163886396944,0.1239635513627529,0.10069015732146407,0.042692197845143755,0.1417400014921026
hres,-87.18750000000003,174.375,10m_wind_speed,10,1.136196146867593,0.10229453617996398,0.12198419089006855,0.1150496874875926,0.042620359755922585,0.14318419414227757
pangu_operational,-87.18750000000003,180.0,10m_wind_speed,10,1.1436069943346026,0.12937695973990754,0.11917588531812552,0.12318280449064105,0.04355963391683273,0.16291037688410948
graphcast_operational,-87.18750000000003,180.0,10m_wind_speed,10,1.1770158975145053,0.10394290678086127,0.12262330662832105,0.09781896283025851,0.04486764292930777,0.13777424343139444
hres,-87.18750000000003,180.0,10m_wind_speed,10,1.1757753238388329,0.10488735013468056,0.11880448080220639,0.1259153528176657,0.04458549684744133,0.14319627149031108
pangu_operational,-87.18750000000003,185.625,10m_wind_speed,10,1.0851164416322099,0.12314520604668161,0.10886641608840779,0.11370936839848846,0.041045401800815576,0.1564834063911644
graphcast_operational,-87.18750000000003,185.625,10m_wind_speed,10,1.1106006423682626,0.10255207638046421,0.10941914279284502,0.1092095739018929,0.04253129948904349,0.12594699301878154
hres,-87.18750000000003,185.625,10m_wind_speed,10,1.1159204670133256,0.09825326238774845,0.10867009396343151,0.1153076432971613,0.0424366680312411,0.1278917469115824
pangu_operational,-87.18750000000003,191.25,10m_wind_speed,10,0.946640905110837,0.11565759790715552,0.1137610405441451,0.10631882645120734,0.03759282573579443,0.17130112069101766
graphcast_operational,-87.18750000000003,191.25,10m_wind_speed,10,0.9667586799343452,0.09686377522726496,0.11489796288930525,0.09738741996268907,0.03953379031661466,0.128514361743748
hres,-87.18750000000003,191.25,10m_wind_speed,10,0.9589617756021509,0.10414756474955848,0.11210512658050803,0.11932731448226352,0.03859909124688507,0.14911893339845414
pangu_operational,-87.18750000000003,196.875,10m_wind_speed,10,0.9894452028127891,0.10983276641473866,0.1203178212408446,0.09442567210693473,0.03882721003252698,0.15133583348274193
graphcast_operational,-87.18750000000003,196.875,10m_wind_speed,10,1.0177787795268056,0.08434209595679723,0.12302967256435149,0.07401487249051848,0.04073018950627156,0.10974153691515555
hres,-87.18750000000003,196.875,10m_wind_speed,10,1.0093669783114363,0.09190988222335132,0.11828821465910067,0.10970154393701877,0.039050164604448566,0.1464626129811264
pangu_operational,-87.18750000000003,202.5,10m_wind_speed,10,1.113246331877455,0.10359213630015562,0.10870606392705115,0.09031666532649034,0.04298351088866318,0.11827959328115925
graphcast_operational,-87.18750000000003,202.5,10m_wind_speed,10,1.1391910784577184,0.08270091556105345,0.11221036957502625,0.06099163659852137,0.043960265744053637,0.09824342893455112
hres,-87.18750000000003,202.5,10m_wind_speed,10,1.1370371412257256,0.08443530822634787,0.10847644193923409,0.09223820758499729,0.04317067988836899,0.11444019712356678
pangu_operational,-87.18750000000003,208.125,10m_wind_speed,10,1.1732862412957448,0.10655346047616815,0.09880017178025273,0.09315103106604677,0.04474047580044262,0.1166213289919024
graphcast_operational,-87.18750000000003,208.125,10m_wind_speed,10,1.1867949816318435,0.09626668059090812,0.10277378217707826,0.056678781814080405,0.04648279315643889,0.08222013046018932
hres,-87.18750000000003,208.125,10m_wind_speed,10,1.1968755776350706,0.08859040067009825,0.10252592733098378,0.05895374659982974,0.04541227228733038,0.10335703805271332
pangu_operational,-87.18750000000003,213.75,10m_wind_speed,10,1.1352272827229102,0.10469519881468742,0.15470311612038534,0.06926276418274815,0.04760378081044865,0.12848616652879205
graphcast_operational,-87.18750000000003,213.75,10m_wind_speed,10,1.158893232578488,0.08603088475813268,0.15453307785118733,0.07028576199058384,0.048340887309041854,0.11499147137372781
hres,-87.18750000000003,213.75,10m_wind_speed,10,1.1618781096732027,0.08367684091641288,0.1523015646155128,0.08371117004147983,0.04685233466547179,0.1422433870542718
pangu_operational,-87.18750000000003,219.375,10m_wind_speed,10,1.3527399539666234,0.11119557363723999,0.14500146998267224,0.07208811092705959,0.054186138835883586,0.12026834834119124
graphcast_operational,-87.18750000000003,219.375,10m_wind_speed,10,1.3843900852625561,0.09040016746305256,0.1437534652874027,0.08007450164777324,0.05454317532648029,0.11447173119291242
hres,-87.18750000000003,219.375,10m_wind_speed,10,1.385510266572586,0.08966416339681355,0.14279641350814162,0.08619898938255895,0.05361463558503913,0.1295469112651253
pangu_operational,-87.18750000000003,225.0,10m_wind_speed,10,1.3322641952421825,0.12014662910687289,0.13603165573906636,0.07056842729706983,0.05305075114395255,0.11352859826333388
graphcast_operational,-87.18750000000003,225.0,10m_wind_speed,10,1.3559628106389525,0.1044955992910056,0.13183841240111335,0.0992186170572794,0.05291462457994366,0.11580325608454196
hres,-87.18750000000003,225.0,10m_wind_speed,10,1.3598487251209863,0.10192926524988222,0.13113700347476448,0.10401096923429615,0.05181388152222949,0.13419653460148565
pangu_operational,-87.18750000000003,230.62499999999997,10m_wind_speed,10,1.2239178621828535,0.11660254162788446,0.11889502765387523,0.06313102092742125,0.047602412581217134,0.12212081773094481
graphcast_operational,-87.18750000000003,230.62499999999997,10m_wind_speed,10,1.2370937131705007,0.10709249717635713,0.11424556610106901,0.09976784573136248,0.04768963627776754,0.12051224658402006
hres,-87.18750000000003,230.62499999999997,10m_wind_speed,10,1.2394204958909851,0.10541307570129653,0.11716419869560751,0.0767696060817322,0.04771312096331359,0.12007914423846476
pangu_operational,-87.18750000000003,236.25,10m_wind_speed,10,1.4328211027844058,0.10928872964208747,0.1549213057709431,0.07084842897931108,0.05630501198847833,0.12614103350365677
