model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
pangu_operational,-87.18750000000003,118.125,2m_temperature,5,1.1898488669328533,0.7902304527490724,0.05214172145307781,0.7089563362169987,0.037428930248823336,0.7979866501625247
graphcast_operational,-87.18750000000003,118.125,2m_temperature,5,1.038614924182204,0.8168928941577482,0.05854033721081678,0.6732406651310748,0.0320647930175698,0.8269382478670174
hres,-87.18750000000003,118.125,2m_temperature,5,1.16487757898289,0.7946328738574265,0.05623654901733815,0.6860999060177307,0.04446562924527862,0.7600078159660381
pangu_operational,-87.18750000000003,123.74999999999999,2m_temperature,5,1.2136659323993537,0.7827098063976301,0.050985939815938144,0.7177218137054416,0.03846725833075686,0.7881520306773379
graphcast_operational,-87.18750000000003,123.74999999999999,2m_temperature,5,1.0523860094441482,0.8115847585138445,0.0598085720077056,0.6688762570200749,0.03191742889554385,0.8242234359573506
hres,-87.18750000000003,123.74999999999999,2m_temperature,5,1.175307027379208,0.7895774407900072,0.056995478099030876,0.684450649671924,0.04450329855696883,0.7549101798108703
pangu_operational,-87.18750000000003,129.375,2m_temperature,5,1.206779570365468,0.7807011298768536,0.04794185698347665,0.7243570239471202,0.04052706303145197,0.7708095710484033
graphcast_operational,-87.18750000000003,129.375,2m_temperature,5,1.082900657724787,0.8032127021981831,0.05895893768379336,0.6610140267683359,0.034494811107843984,0.8049234273829434
hres,-87.18750000000003,129.375,2m_temperature,5,1.1862120790347532,0.7844387035985626,0.05754609890025821,0.6691371807611146,0.04529771141475411,0.7438303905314803
pangu_operational,-87.18750000000003,135.0,2m_temperature,5,1.2208153728945998,0.775925574142591,0.047379661326090505,0.7198954805550416,0.04230870914282046,0.756047190989439
graphcast_operational,-87.18750000000003,135.0,2m_temperature,5,1.1117743769665493,0.7959394919715955,0.056844462261179105,0.6639403841410179,0.037752623509141284,0.7823176660511275
hres,-87.18750000000003,135.0,2m_temperature,5,1.2037217395438522,0.7790630232310672,0.06064399551295713,0.6414778674024619,0.04562985432669635,0.7368974056815619
pangu_operational,-87.18750000000003,140.625,2m_temperature,5,1.2340672153777033,0.7703274514041847,0.0495645166045017,0.7103485843422213,0.043993852173497806,0.7411035370857898
graphcast_operational,-87.18750000000003,140.625,2m_temperature,5,1.1459952384615413,0.7867185483769826,0.06489450283984408,0.620761264233507,0.039644347312447814,0.7666996458219181
hres,-87.18750000000003,140.625,2m_temperature,5,1.198406247844279,0.7769643227161638,0.06392268887579246,0.6264404740740803,0.04452949653033483,0.7379513596220348
pangu_operational,-87.18750000000003,146.25,2m_temperature,5,1.257838498064656,0.7623318961865767,0.05375367750638952,0.6985065325684184,0.04558941482152054,0.7255067915197881
graphcast_operational,-87.18750000000003,146.25,2m_temperature,5,1.1759368723061983,0.7778071770936242,0.06916808793744363,0.6120502329279031,0.041410615628456195,0.7506672811332079
hres,-87.18750000000003,146.25,2m_temperature,5,1.2149761981708338,0.7704307113814693,0.06826068107344413,0.6171396938632205,0.045630134536764025,0.725261618702165
pangu_operational,-87.18750000000003,151.875,2m_temperature,5,1.2309708148920235,0.7574050512114147,0.05566445509338378,0.6413599075863726,0.044125919337642656,0.7216136582632262
graphcast_operational,-87.18750000000003,151.875,2m_temperature,5,1.1370045520900665,0.7759235574477263,0.06271886997443861,0.5959090718488952,0.04034628848570944,0.7454589995451592
hres,-87.18750000000003,151.875,2m_temperature,5,1.2151173702314615,0.7605293865319795,0.06360442604273395,0.5902035294226183,0.04575326869897895,0.7113468617356893
pangu_operational,-87.18750000000003,157.5,2m_temperature,5,1.149762489232381,0.7624200973681887,0.053052192499233715,0.6288717395115664,0.040306153458934034,0.733707551686478
graphcast_operational,-87.18750000000003,157.5,2m_temperature,5,1.0628908511878465,0.7803707223897666,0.0581963304601367,0.592885762623429,0.03792279851759198,0.7494537682828284
hres,-87.18750000000003,157.5,2m_temperature,5,1.1486383339821447,0.7626523859472608,0.05738927747105249,0.59853152687653,0.04227855555193544,0.7206763954651534
pangu_operational,-87.18750000000003,163.125,2m_temperature,5,1.1000648914328195,0.7615599058232093,0.05505898980406463,0.6236663377488055,0.038495176729754714,0.7349252729984729
graphcast_operational,-87.18750000000003,163.125,2m_temperature,5,0.9827190703539823,0.7869947223028511,0.055753846700157615,0.6189169218699863,0.035871497443756784,0.75299172000709
hres,-87.18750000000003,163.125,2m_temperature,5,1.0497321651180038,0.7724695713312574,0.057057890853193946,0.6100036506022815,0.03820270519152366,0.7369392087623368
pangu_operational,-87.18750000000003,168.75,2m_temperature,5,1.0432878748782841,0.767265085243173,0.0510172859883543,0.6423057394862504,0.036823076669244816,0.739459802881709
graphcast_operational,-87.18750000000003,168.75,2m_temperature,5,0.9283732705555484,0.7929000430389651,0.048429069146807724,0.6604523400207744,0.03442117825017214,0.7564543384873114
hres,-87.18750000000003,168.75,2m_temperature,5,0.9928814818532349,0.7785096591200166,0.05062205933246717,0.6450767670639451,0.03613018334790007,0.744362341693081
pangu_operational,-87.18750000000003,174.375,2m_temperature,5,0.9625080629566797,0.7706265095735961,0.04285487732875804,0.6830130442985722,0.034705497054616015,0.7405131687010064
graphcast_operational,-87.18750000000003,174.375,2m_temperature,5,0.8750537851398029,0.7914675744203228,0.03929829803287527,0.7093201839752051,0.03228744678063733,0.7585925007021868
hres,-87.18750000000003,174.375,2m_temperature,5,0.9183377694616682,0.7811526493349473,0.043182148305111245,0.6805923016211916,0.034234283420521074,0.7440363492675822
pangu_operational,-87.18750000000003,180.0,2m_temperature,5,0.9902066506091048,0.7659773689772554,0.044616186051519846,0.6666814101481536,0.03536730065155033,0.7382548552067804
graphcast_operational,-87.18750000000003,180.0,2m_temperature,5,0.8995380133367027,0.7874057375230356,0.04016531873488296,0.6999329484102086,0.03230026600380152,0.7609532634305259
hres,-87.18750000000003,180.0,2m_temperature,5,0.9155910397809346,0.783611810788605,0.04299005738113488,0.6788298917486313,0.034561724865710165,0.7442167337449267
pangu_operational,-87.18750000000003,185.625,2m_temperature,5,0.9885544540809048,0.7620538988409565,0.04624399155213403,0.6621381466295418,0.03497311254520105,0.7365367609019223
graphcast_operational,-87.18750000000003,185.625,2m_temperature,5,0.8667598210056701,0.7913699956555652,0.03759238173467083,0.7253474161899087,0.03125692611806902,0.7645319389667602
hres,-87.18750000000003,185.625,2m_temperature,5,0.8840265727170515,0.7872138702823562,0.0433979846830316,0.6829312728979776,0.03391042858248851,0.7445422868210686
pangu_operational,-87.18750000000003,191.25,2m_temperature,5,0.9656326015078017,0.7710490396791951,0.044862101821503346,0.6971174177340903,0.03410458209165982,0.745335271730158
graphcast_operational,-87.18750000000003,191.25,2m_temperature,5,0.8639241064435823,0.7951640680879047,0.03514144228873748,0.7627456059167633,0.03128175536569483,0.766413800098829
hres,-87.18750000000003,191.25,2m_temperature,5,0.9009363184489055,0.7863884929167847,0.04732007922365366,0.6805225968833719,0.03495899932258899,0.7389551926147226
pangu_operational,-87.18750000000003,196.875,2m_temperature,5,1.0552445307920488,0.7596799924245065,0.048714306831068026,0.6725004130377439,0.037383589010165696,0.7254112514367191
graphcast_operational,-87.18750000000003,196.875,2m_temperature,5,0.9441918595024484,0.7849709823579618,0.03538629097868705,0.7621028311080222,0.033537834151721416,0.7536589676625265
hres,-87.18750000000003,196.875,2m_temperature,5,0.9643499983628278,0.7803801942114474,0.04232415872096494,0.7154605001830611,0.03669883053653488,0.730440917590262
pangu_operational,-87.18750000000003,202.5,2m_temperature,5,1.0928887887450878,0.753231243545275,0.051896645052842104,0.6564894597248726,0.03759364237636297,0.7250820646931241
graphcast_operational,-87.18750000000003,202.5,2m_temperature,5,0.9490146980857017,0.7857172849464666,0.037691281440067816,0.7505165808318371,0.03308335875441339,0.7580652443643341
hres,-87.18750000000003,202.5,2m_temperature,5,0.981174166418482,0.7784558397834709,0.04038661649977054,0.7326758128662347,0.03667184115850731,0.73182308981219
pangu_operational,-87.18750000000003,208.125,2m_temperature,5,1.135502457764714,0.7582466515631459,0.05399101110735617,0.6609302679667511,0.03872378232334743,0.7309670900704407
graphcast_operational,-87.18750000000003,208.125,2m_temperature,5,1.0187689996492564,0.7830997059806403,0.04136511505556367,0.7402223409091979,0.03479715379356428,0.7582472842095103
hres,-87.18750000000003,208.125,2m_temperature,5,1.0624196864725333,0.7738062873456255,0.04407339199603972,0.7232140516098349,0.0383759495830432,0.7333836529338364
pangu_operational,-87.18750000000003,213.75,2m_temperature,5,1.1317513480175831,0.7481987561939388,0.05823433956471428,0.6341305166937247,0.0391555312657591,0.7183789946095593
graphcast_operational,-87.18750000000003,213.75,2m_temperature,5,1.006985411491248,0.77595769640372,0.040040922146781545,0.7484344871693809,0.036510567365177375,0.7374025493622088
