model,lat,lon,variable,lead_time,pc,pcs,tw_pc,tw_pcs,qw_pc,qw_pcs
hres,-87.18750000000003,50.625,mean_sea_level_pressure,5,232.66907388333544,0.5609925461263205,27.268119670818397,0.3477829802520265,8.738476219262303,0.5504157662198242
pangu_operational,-87.18750000000003,56.25,mean_sea_level_pressure,5,216.52614545171622,0.5961739766959995,25.31544158202058,0.35641408436296396,8.562593418299608,0.5635164240668824
graphcast_operational,-87.18750000000003,56.25,mean_sea_level_pressure,5,214.13032829811308,0.6006422283784217,23.840554037867147,0.39390965193938715,7.7438840805157145,0.6052506466263734
hres,-87.18750000000003,56.25,mean_sea_level_pressure,5,233.49270542261144,0.564530969206526,26.352513579149594,0.3300489534727394,8.56442090472379,0.5634232667989347
pangu_operational,-87.18750000000003,61.87499999999999,mean_sea_level_pressure,5,216.01896384169012,0.5977881527324229,24.67551474736381,0.3460210859380007,8.633342726338377,0.5558149764324226
graphcast_operational,-87.18750000000003,61.87499999999999,mean_sea_level_pressure,5,211.97203004512465,0.6053232537677149,23.01504693935707,0.39002871637785475,7.477363502668205,0.6152900459374346
hres,-87.18750000000003,61.87499999999999,mean_sea_level_pressure,5,231.43449947788596,0.5690855288766887,25.268612626718323,0.33030212278590765,8.433239082586244,0.5661102982484831
pangu_operational,-87.18750000000003,67.5,mean_sea_level_pressure,5,216.99225299014898,0.595701570148224,24.232320304153856,0.3531226041896083,8.53539697353142,0.5576387363864438
graphcast_operational,-87.18750000000003,67.5,mean_sea_level_pressure,5,211.0892254441278,0.6067000492890277,22.95813161256617,0.38713684022807804,7.364268623740607,0.6183344273160692
hres,-87.18750000000003,67.5,mean_sea_level_pressure,5,227.85193485051659,0.5754678877732327,24.5178701461215,0.34549990294483995,8.287689621435284,0.5704765853604769
pangu_operational,-87.18750000000003,73.125,mean_sea_level_pressure,5,217.19320074009562,0.5962942499164194,23.739324207692967,0.3488408583558772,8.45602715145791,0.5603241631680802
graphcast_operational,-87.18750000000003,73.125,mean_sea_level_pressure,5,210.401307626142,0.6089186152036978,21.837665013244965,0.4010025272358673,7.206419313802088,0.6252982179921974
hres,-87.18750000000003,73.125,mean_sea_level_pressure,5,226.01553026067285,0.5798958307004737,23.45658530516778,0.35659626114101795,8.165983641649596,0.5754051368462041
pangu_operational,-87.18750000000003,78.75,mean_sea_level_pressure,5,220.11688965316554,0.5924268042035038,21.99364126418417,0.36695763271754095,8.50180445246329,0.5590165131143567
graphcast_operational,-87.18750000000003,78.75,mean_sea_level_pressure,5,208.6465004992422,0.6136656249585144,20.14097242213115,0.42028294867936794,7.066779174991468,0.633450411725752
hres,-87.18750000000003,78.75,mean_sea_level_pressure,5,225.9474008860037,0.5816309034435049,22.40757153976691,0.3550434890613246,8.250242677403525,0.5720648711839021
pangu_operational,-87.18750000000003,84.375,mean_sea_level_pressure,5,220.7147449031869,0.594983028991818,23.081114216498037,0.371106625933879,8.481878644830092,0.5666165179837703
graphcast_operational,-87.18750000000003,84.375,mean_sea_level_pressure,5,210.94392860012167,0.6129127165850989,21.2473058408043,0.4210725819082403,7.1652624174457875,0.6338893179136156
hres,-87.18750000000003,84.375,mean_sea_level_pressure,5,225.57452815136187,0.5860652075214151,23.686696972549523,0.35460625341471974,8.295150998238988,0.5761574087530192
pangu_operational,-87.18750000000003,90.0,mean_sea_level_pressure,5,224.38835419710554,0.5942466219583357,24.896455691886526,0.374031321671791,8.773587742091449,0.5606834720045291
graphcast_operational,-87.18750000000003,90.0,mean_sea_level_pressure,5,212.87604684109243,0.6150639126571792,22.494096926005376,0.4344335476014394,7.213578262689981,0.6387972343873628
hres,-87.18750000000003,90.0,mean_sea_level_pressure,5,227.80146003243465,0.5880748256222299,25.542339072020148,0.3577919512642129,8.454033808401636,0.576684374803096
pangu_operational,-87.18750000000003,95.625,mean_sea_level_pressure,5,227.088486043353,0.5928274950622886,25.325679491301656,0.37191176489981237,8.882549989999575,0.5594284996692763
graphcast_operational,-87.18750000000003,95.625,mean_sea_level_pressure,5,213.76828108187118,0.6167107896975563,23.61080719583547,0.41444136865048375,7.490986002006494,0.6284496067484999
hres,-87.18750000000003,95.625,mean_sea_level_pressure,5,228.3455329146388,0.5905735942488946,25.854239011985577,0.3588032512030412,8.428089621947578,0.5819695815003881
pangu_operational,-87.18750000000003,101.25,mean_sea_level_pressure,5,231.83501633083588,0.5899120702554309,25.156491107112366,0.3386911066989491,9.236042002988388,0.5467711713095135
graphcast_operational,-87.18750000000003,101.25,mean_sea_level_pressure,5,216.98705560123167,0.6161763058006038,23.084394867529028,0.39316196534046727,7.782113723211239,0.6181179896793475
hres,-87.18750000000003,101.25,mean_sea_level_pressure,5,233.0824718898352,0.5877054731859512,25.06137494052041,0.34119150178966906,8.742882703391828,0.5709713656829961
pangu_operational,-87.18750000000003,106.875,mean_sea_level_pressure,5,239.88415672362748,0.5813698769416099,26.596901258452867,0.30149160904511335,9.428009940584447,0.5404969474104008
graphcast_operational,-87.18750000000003,106.875,mean_sea_level_pressure,5,223.33035015539616,0.6102584962459998,23.743095952570012,0.3764404511278811,8.27640792420168,0.5966238124891425
hres,-87.18750000000003,106.875,mean_sea_level_pressure,5,240.13561661402838,0.5809310456060996,25.795998764397627,0.32252552976384685,9.040107772284841,0.5594025522584101
pangu_operational,-87.18750000000003,112.5,mean_sea_level_pressure,5,243.75680574070398,0.5760976186666709,27.30132179302212,0.3047825599039103,9.28723963761527,0.54841492826628
graphcast_operational,-87.18750000000003,112.5,mean_sea_level_pressure,5,227.71861106538165,0.6039886508554857,24.528131729678968,0.3754007560247334,8.518193719518447,0.5858092100595141
hres,-87.18750000000003,112.5,mean_sea_level_pressure,5,245.9554421760054,0.5722741060563116,26.534228534729337,0.3243162885412388,9.323969368094696,0.5466289726303198
pangu_operational,-87.18750000000003,118.125,mean_sea_level_pressure,5,249.34286947563393,0.564598061885912,30.739538100324452,0.3282742375449169,9.223615128564726,0.554821593380627
graphcast_operational,-87.18750000000003,118.125,mean_sea_level_pressure,5,232.05289434965204,0.5947897761933169,28.24022613016564,0.3828896398092184,8.601111555733437,0.5848667703318712
hres,-87.18750000000003,118.125,mean_sea_level_pressure,5,247.3857675616142,0.5680155486913017,29.759534932547815,0.34968943815511117,9.53248321927297,0.539914054139182
pangu_operational,-87.18750000000003,123.74999999999999,mean_sea_level_pressure,5,255.3080798634947,0.5566423628396331,33.009844753831544,0.3329300533058496,9.264651782872273,0.5590855313815489
graphcast_operational,-87.18750000000003,123.74999999999999,mean_sea_level_pressure,5,237.55819148085294,0.5874660977460877,30.829973393250512,0.3769813562776429,8.594354038422134,0.590985702131275
hres,-87.18750000000003,123.74999999999999,mean_sea_level_pressure,5,251.04204156290555,0.5640505916038622,33.22020299719305,0.32867908929095385,9.802739789286635,0.5334773603484227
pangu_operational,-87.18750000000003,129.375,mean_sea_level_pressure,5,253.3152914227395,0.5580826841014194,31.639667378618082,0.31649992893997597,9.134581551186821,0.5661110030180305
graphcast_operational,-87.18750000000003,129.375,mean_sea_level_pressure,5,237.031530392941,0.5864902702625463,29.258867123890028,0.36793147920924507,8.442783474534671,0.598971136994683
hres,-87.18750000000003,129.375,mean_sea_level_pressure,5,251.09222180930882,0.5619609061823102,31.706576046778945,0.3150545256462174,9.642470232357855,0.5419864923092544
pangu_operational,-87.18750000000003,135.0,mean_sea_level_pressure,5,251.3231561616184,0.5621865766057375,34.66952294218537,0.31310842052505694,9.25638469665728,0.5708016933321645
graphcast_operational,-87.18750000000003,135.0,mean_sea_level_pressure,5,238.4577234462944,0.5845985947682116,30.4016894152792,0.3976650761537284,8.352020922696811,0.6127350629052482
hres,-87.18750000000003,135.0,mean_sea_level_pressure,5,249.9548091476157,0.5645702833032873,33.62947221375512,0.333714475265898,9.688137329939389,0.5507822683431641
pangu_operational,-87.18750000000003,140.625,mean_sea_level_pressure,5,252.76332561073045,0.5544204910812848,34.67148825721482,0.3337484801251117,9.675479881926663,0.5527134903245086
graphcast_operational,-87.18750000000003,140.625,mean_sea_level_pressure,5,236.3032140085169,0.5834369175218704,30.18398942920722,0.41998080140352384,8.07524429811305,0.6266905744254766
hres,-87.18750000000003,140.625,mean_sea_level_pressure,5,247.22387733293843,0.5641856128106153,34.64964742926058,0.3341681761217728,9.701321555530654,0.5515188589334503
pangu_operational,-87.18750000000003,146.25,mean_sea_level_pressure,5,252.55062465435026,0.5476714460189919,34.96382853105789,0.33989547962546374,9.77108971709573,0.5439590984700738
graphcast_operational,-87.18750000000003,146.25,mean_sea_level_pressure,5,231.36844216469223,0.5856096058981138,29.970878840633542,0.4341605758440909,8.077771832020579,0.6229904283672215
hres,-87.18750000000003,146.25,mean_sea_level_pressure,5,242.19689003266953,0.5662154104860672,34.53724203591402,0.3479492793838359,9.799814312969607,0.5426184506019567
pangu_operational,-87.18750000000003,151.875,mean_sea_level_pressure,5,235.90158289243936,0.5577515245958957,32.12051181700393,0.2972582663457713,8.878604899878344,0.5487904244641842
graphcast_operational,-87.18750000000003,151.875,mean_sea_level_pressure,5,214.2138479860186,0.5984098685532833,27.172929037365524,0.40550289581398286,7.4733995837282325,0.6202027805033016
